run_id,temperature,learning_rate,final_loss,best_rf_acc,best_linear_acc
0,0.07,0.0003,2.391904890537262,0.8657196969696969,0.30056818181818185
1,0.07,0.0003,2.2857507864634194,0.8282196969696969,0.3196969696969697
2,0.1,0.0003,3.4179083506266275,0.8526515151515153,0.39375
3,0.1,0.0003,,,
